OrderID,Order Date,Location,Order Status,Payment Method,Preparation Start time,Preparation End time,Delivery Start Time,Delivery End Time,Item Quantity,Item,Price of Item,Total Amount,Weekday Classification,Meal Time,Order Time,Stock Out Items,Revenue Loss,Preparation time,Driver Assign Time,Delivery Time,Actual Time,Average Expected Time,Bonus Time,Order Delivery Details
OD0234,11/4/2024,Whitefield,Delivered,Online Payment,8:01:52 PM,8:14:52 PM,8:28:52 PM,9:21:52 PM,2,Chicken Curry,325,650,Weekday,Night,Peak time,0,0,13,14,53,80,37,20,Delayed
OD0638,11/10/2024,Malleswaram,Delivered,UPI,2:44:00 PM,2:59:00 PM,3:01:00 PM,3:14:00 PM,1,Sushi,350,350,Weekend,Noon,Non-Peak Time,0,0,15,2,13,30,38,5,No issuse
OD0772,11/12/2024,MG Road,Delivered,Credit Card,8:38:12 AM,9:25:12 AM,9:30:12 AM,9:44:12 AM,1,Chole Bhature,200,200,Weekday,Morning,Peak time,0,0,47,5,14,66,44,20,Delayed
OD0639,11/10/2024,Malleswaram,Delivered,Credit Card,11:38:18 PM,11:50:18 PM,11:52:18 PM,12:09:18 AM,1,Hakka Noodles,260,260,Weekend,Night,Non-Peak Time,0,0,12,2,17,31,28,5,No issuse
OD0073,11/2/2024,Whitefield,Delivered,Online Payment,3:18:10 PM,4:04:10 PM,4:05:10 PM,4:15:10 PM,5,Samosa,20,100,Weekend,Evening,Non-Peak Time,0,0,46,1,10,57,27,5,Delayed
OD0235,11/4/2024,HSR Layout,Delivered,COD,8:38:58 AM,9:53:58 AM,9:55:58 AM,10:15:58 AM,1,Paneer Paratha,160,160,Weekday,Morning,Peak time,0,0,75,2,20,97,40,20,Delayed
OD0969,11/15/2024,Koramangala,Delivered,UPI,11:33:11 PM,11:46:11 PM,11:49:11 PM,12:03:11 AM,1,Hakka Noodles,260,260,Weekend,Night,Non-Peak Time,0,0,13,3,14,30,28,5,No issuse
OD0074,11/2/2024,Koramangala,Delivered,Online Payment,5:25:49 PM,5:42:49 PM,5:44:49 PM,6:00:49 PM,1,Pizza,450,450,Weekend,Evening,Non-Peak Time,0,0,17,2,16,35,38,5,No issuse
OD0155,11/3/2024,MG Road,Delivered,Credit Card,8:43:01 PM,9:11:01 PM,9:25:01 PM,9:39:01 PM,1,Fish Curry,190,190,Weekend,Night,Peak time,0,0,28,14,14,56,37,20,No issuse
OD1763,11/27/2024,Marathahalli,Delivered,UPI,10:34:53 PM,11:33:53 PM,11:38:53 PM,11:54:53 PM,2,Mutton Biryani,390,780,Weekday,Night,Non-Peak Time,0,0,59,5,16,80,47,5,Delayed
OD0906,11/14/2024,Malleswaram,Delivered,COD,1:38:11 PM,2:18:11 PM,2:20:11 PM,2:31:11 PM,1,Sushi,350,350,Weekday,Noon,Non-Peak Time,0,0,40,2,11,53,38,5,Delayed
OD0156,11/3/2024,MG Road,Delivered,COD,12:01:32 PM,12:24:32 PM,12:25:32 PM,12:39:32 PM,3,Poha,75,225,Weekend,Noon,Non-Peak Time,0,0,23,1,14,38,37,5,No issuse
OD0708,11/11/2024,Koramangala,Delivered,Online Payment,8:12:14 AM,8:40:14 AM,8:43:14 AM,8:55:14 AM,3,Masala Dosa,120,360,Weekday,Morning,Peak time,0,0,28,3,12,43,24,20,No issuse
OD1764,11/27/2024,Brigade Road,Delivered,UPI,10:03:46 PM,10:14:46 PM,10:17:46 PM,10:35:46 PM,2,Pav Bhaji,150,300,Weekday,Night,Non-Peak Time,0,0,11,3,18,32,44,5,No issuse
OD1096,11/17/2024,MG Road,Delivered,UPI,8:12:46 PM,8:51:46 PM,8:53:46 PM,9:04:46 PM,2,Fried Rice,250,500,Weekend,Night,Peak time,0,0,39,2,11,52,42,20,No issuse
OD1896,11/29/2024,Whitefield,Delivered,COD,9:24:04 PM,9:35:04 PM,9:37:04 PM,10:35:04 PM,1,Chicken Tikka,355,355,Weekend,Night,Peak time,0,0,11,2,58,71,27,20,Delayed
OD1962,11/30/2024,Jayanagar,Delivered,Online Payment,9:20:02 PM,10:07:02 PM,10:09:02 PM,11:08:02 PM,2,Chicken Curry,325,650,Weekend,Night,Peak time,0,0,47,2,59,108,34,20,Delayed
OD1284,11/20/2024,Koramangala,Delivered,UPI,9:39:19 PM,10:07:19 PM,10:09:19 PM,10:23:19 PM,2,Pav Bhaji,150,300,Weekday,Night,Peak time,0,0,28,2,14,44,32,20,No issuse
OD0970,11/15/2024,BTM Layout,Delivered,COD,6:58:08 PM,7:10:08 PM,7:12:08 PM,7:55:08 PM,3,Pizza,450,1350,Weekend,Evening,Peak time,0,0,12,2,43,57,43,20,No issuse
OD0837,11/2/2024,Malleswaram,Delivered,UPI,9:40:00 AM,9:51:00 AM,9:53:00 AM,10:16:00 AM,2,Aloo Paratha,110,220,Weekend,Morning,Peak time,0,0,11,2,23,36,22,20,No issuse
OD1097,11/17/2024,Jayanagar,Delivered,UPI,12:46:55 PM,1:08:55 PM,1:09:55 PM,1:21:55 PM,2,Fried Rice,250,500,Weekend,Noon,Non-Peak Time,0,0,22,1,12,35,34,5,No issuse
OD1016,11/15/2024,Jayanagar,Cancelled,Not Required,,,,,0,Chicken Biryani,350,0,Weekend,Morning,Non-Peak Time,4,1400,0,0,0,0,0,0,Cancelled
OD1897,11/29/2024,Malleswaram,Delivered,Credit Card,6:33:39 PM,6:49:39 PM,7:02:39 PM,7:15:39 PM,3,Pasta,250,750,Weekend,Evening,Peak time,0,0,16,13,13,42,41,20,No issuse
OD0773,11/12/2024,MG Road,Delivered,COD,12:33:26 PM,12:56:26 PM,12:58:26 PM,1:11:26 PM,2,Chicken Biryani,350,700,Weekday,Noon,Non-Peak Time,0,0,23,2,13,38,52,5,No issuse
OD0640,11/10/2024,Whitefield,Delivered,Credit Card,12:29:16 PM,12:53:16 PM,12:55:16 PM,1:06:16 PM,1,Burger,210,210,Weekend,Noon,Non-Peak Time,0,0,24,2,11,37,33,5,No issuse
OD0347,11/6/2024,Marathahalli,Delivered,Online Payment,12:41:51 PM,12:51:51 PM,12:53:51 PM,1:05:51 PM,5,Samosa,20,100,Weekday,Noon,Non-Peak Time,0,0,10,2,12,24,22,5,No issuse
OD0075,11/2/2024,HSR Layout,Delivered,UPI,12:31:04 PM,12:53:04 PM,12:55:04 PM,1:10:04 PM,4,Butter Naan,40,160,Weekend,Noon,Non-Peak Time,0,0,22,2,15,39,32,5,Delayed
OD1285,11/20/2024,HSR Layout,Delivered,Online Payment,11:01:51 PM,11:15:51 PM,11:17:51 PM,11:40:51 PM,1,Chicken Tikka,355,355,Weekday,Night,Non-Peak Time,0,0,14,2,23,39,32,5,Delayed
OD0236,11/4/2024,MG Road,Delivered,Credit Card,4:42:37 PM,5:09:37 PM,5:11:37 PM,5:24:37 PM,1,Noodles,250,250,Weekday,Evening,Non-Peak Time,0,0,27,2,13,42,32,5,Delayed
OD0157,11/3/2024,HSR Layout,Delivered,Online Payment,5:13:59 PM,5:25:59 PM,5:27:59 PM,5:44:59 PM,3,Samosa,20,60,Weekend,Evening,Non-Peak Time,0,0,12,2,17,31,32,5,No issuse
OD1898,11/29/2024,HSR Layout,Delivered,COD,3:17:33 PM,3:51:33 PM,3:53:33 PM,4:07:33 PM,1,Chole Bhature,200,200,Weekend,Evening,Non-Peak Time,0,0,34,2,14,50,44,5,Delayed
OD1027,11/16/2024,Jayanagar,Delivered,COD,12:42:22 PM,1:04:22 PM,1:06:22 PM,1:17:22 PM,2,Chicken Curry,325,650,Weekend,Noon,Non-Peak Time,0,0,22,2,11,35,34,5,No issuse
OD1286,11/20/2024,HSR Layout,Delivered,UPI,10:21:30 PM,10:49:30 PM,10:51:30 PM,11:03:30 PM,2,Chicken Biryani,350,700,Weekday,Night,Non-Peak Time,0,0,28,2,12,42,52,5,No issuse
OD1831,11/28/2024,Indiranagar,Delivered,COD,6:38:00 PM,7:24:00 PM,7:26:00 PM,8:07:00 PM,2,Fried Rice,250,500,Weekday,Evening,Peak time,0,0,46,2,41,89,37,20,Delayed
OD1506,11/23/2024,Brigade Road,Delivered,Online Payment,9:26:44 PM,9:50:44 PM,10:08:44 PM,10:27:44 PM,2,Chicken Biryani,350,700,Weekend,Night,Peak time,0,0,24,18,19,61,54,20,No issuse
OD1098,11/17/2024,Indiranagar,Delivered,COD,9:35:00 AM,9:47:00 AM,9:49:00 AM,10:14:00 AM,2,Idli,65,130,Weekend,Morning,Peak time,0,0,12,2,25,39,32,20,No issuse
OD1707,11/26/2024,Koramangala,Delivered,Online Payment,3:45:41 PM,4:25:41 PM,4:27:41 PM,4:40:41 PM,2,Fried Rice,250,500,Weekday,Evening,Non-Peak Time,0,0,40,2,13,55,32,5,Delayed
OD1832,11/28/2024,Koramangala,Delivered,UPI,2:27:33 PM,2:40:33 PM,2:42:33 PM,2:58:33 PM,2,Chicken Curry,325,650,Weekday,Noon,Non-Peak Time,0,0,13,2,16,31,32,5,No issuse
OD0838,11/13/2024,MG Road,Delivered,Online Payment,11:05:59 PM,11:27:59 PM,11:29:59 PM,11:41:59 PM,1,Burger,210,210,Weekday,Night,Non-Peak Time,0,0,22,2,12,36,38,5,No issuse
OD0011,11/1/2024,Jayanagar,Delivered,Online Payment,9:03:27 AM,9:31:27 AM,9:33:27 AM,9:50:27 AM,2,Puri Bhaji,150,300,Weekend,Morning,Peak time,0,0,28,2,17,47,29,20,No issuse
OD0295,11/23/2024,HSR Layout,Delivered,Online Payment,10:52:22 AM,11:08:22 AM,11:10:22 AM,11:29:22 AM,2,Chole Bhature,200,400,Weekend,Morning,Non-Peak Time,0,0,16,2,19,37,44,5,No issuse
OD1287,11/20/2024,Koramangala,Delivered,Online Payment,8:29:59 AM,8:53:59 AM,8:55:59 AM,9:09:59 AM,1,Poha,75,75,Weekday,Morning,Peak time,0,0,24,2,14,40,27,20,No issuse
OD1028,11/16/2024,Indiranagar,Delivered,Online Payment,1:16:03 PM,1:28:03 PM,1:30:03 PM,1:51:03 PM,4,Butter Naan,40,160,Weekend,Noon,Non-Peak Time,0,0,12,2,21,35,27,5,Delayed
OD0575,11/9/2024,BTM Layout,Delivered,Online Payment,5:19:04 PM,5:29:04 PM,5:31:04 PM,5:42:04 PM,5,Samosa,20,100,Weekend,Evening,Non-Peak Time,0,0,10,2,11,23,27,5,No issuse
OD0237,11/4/2024,Brigade Road,Delivered,Credit Card,12:19:12 PM,12:54:12 PM,12:56:12 PM,1:08:12 PM,2,Veg Biryani,290,580,Weekday,Noon,Non-Peak Time,0,0,35,2,12,49,49,5,No issuse
OD0971,11/15/2024,MG Road,Delivered,COD,9:26:41 AM,10:08:41 AM,10:18:41 AM,10:31:41 AM,1,Poha,75,75,Weekend,Morning,Peak time,0,0,42,10,13,65,37,20,Delayed
OD1169,11/18/2024,Jayanagar,Delivered,UPI,11:52:03 AM,12:25:03 PM,12:27:03 PM,12:40:03 PM,2,Masala Dosa,120,240,Weekday,Morning,Non-Peak Time,0,0,33,2,13,48,26,5,Delayed
OD0641,11/10/2024,HSR Layout,Delivered,UPI,11:25:40 AM,11:40:40 AM,11:42:40 AM,12:00:40 PM,1,Aloo Paratha,110,110,Weekend,Morning,Non-Peak Time,0,0,15,2,18,35,32,5,No issuse
OD1227,11/19/2024,Koramangala,Delivered,COD,9:02:50 AM,9:18:50 AM,9:20:50 AM,9:50:50 AM,3,Idli,65,195,Weekday,Morning,Peak time,0,0,16,2,30,48,27,20,Delayed
OD0642,11/10/2024,MG Road,Delivered,UPI,1:01:23 PM,1:13:23 PM,1:15:23 PM,1:37:23 PM,1,Masala Dosa,120,120,Weekend,Noon,Non-Peak Time,0,0,12,2,22,36,34,5,No issuse
OD1288,11/30/2024,Brigade Road,Delivered,COD,6:00:31 PM,6:19:31 PM,6:21:31 PM,6:38:31 PM,5,Samosa,20,100,Weekend,Evening,Peak time,0,0,19,2,17,38,34,20,No issuse
OD1368,11/21/2024,Jayanagar,Delivered,COD,10:58:52 PM,11:23:52 PM,11:25:52 PM,11:40:52 PM,1,Sushi,350,350,Weekday,Night,Non-Peak Time,0,0,25,2,15,42,40,5,No issuse
OD0839,11/13/2024,MG Road,Delivered,UPI,10:34:21 AM,10:57:21 AM,10:59:21 AM,11:09:21 AM,2,Chole Bhature,200,400,Weekday,Morning,Non-Peak Time,0,0,23,2,10,35,44,5,No issuse
OD1369,11/21/2024,Whitefield,Delivered,COD,8:57:57 PM,9:38:57 PM,9:40:57 PM,10:31:57 PM,1,Fish Curry,190,190,Weekday,Night,Peak time,0,0,41,2,51,94,32,20,Delayed
OD1017,11/15/2024,Whitefield,Cancelled,Not Required,,,,,0,Chicken Tikka,355,0,Weekend,Morning,Non-Peak Time,2,710,0,0,0,0,0,0,Cancelled
OD0840,11/13/2024,HSR Layout,Delivered,UPI,5:55:43 PM,6:11:43 PM,6:13:43 PM,6:24:43 PM,1,Fish Curry,190,190,Weekday,Evening,Non-Peak Time,0,0,16,2,11,29,37,5,No issuse
OD2019,11/1/2024,Malleswaram,Delivered,Credit Card,12:10:05 PM,12:29:05 PM,12:31:05 PM,12:45:05 PM,2,Paneer Paratha,160,320,Weekend,Noon,Non-Peak Time,0,0,19,2,14,35,30,5,No issuse
OD0238,11/4/2024,Koramangala,Delivered,Credit Card,8:31:00 AM,8:58:00 AM,9:07:00 AM,9:23:00 AM,2,Poha,75,150,Weekday,Morning,Peak time,0,0,27,9,16,52,27,20,Delayed
OD1963,11/30/2024,Jayanagar,Delivered,Online Payment,11:43:37 PM,11:57:37 PM,11:59:37 PM,12:17:37 AM,2,Pasta,250,500,Weekend,Night,Non-Peak Time,0,0,14,2,18,34,43,5,No issuse
OD1289,11/20/2024,Indiranagar,Delivered,Online Payment,2:27:32 PM,2:46:32 PM,2:48:32 PM,2:59:32 PM,3,Butter Chicken,315,945,Weekday,Noon,Non-Peak Time,0,0,19,2,11,32,32,5,No issuse
OD1833,11/28/2024,Koramangala,Delivered,Online Payment,11:55:58 PM,12:20:58 AM,12:22:58 AM,12:36:58 AM,1,Hakka Noodles,260,260,Weekday,Night,Non-Peak Time,0,0,25,2,14,41,28,5,Delayed
OD1573,11/24/2024,HSR Layout,Delivered,UPI,7:37:59 PM,8:05:59 PM,8:18:59 PM,8:37:59 PM,1,Burger,210,210,Weekend,Night,Peak time,0,0,28,13,19,60,38,20,Delayed
OD1507,11/23/2024,Malleswaram,Delivered,UPI,1:31:07 PM,1:42:07 PM,1:43:07 PM,1:56:07 PM,2,Chicken Biryani,350,700,Weekend,Noon,Non-Peak Time,0,0,11,1,13,25,42,5,No issuse
OD0076,11/2/2024,Koramangala,Delivered,COD,11:14:04 PM,11:27:04 PM,11:34:04 PM,11:53:04 PM,3,Butter Chicken,315,945,Weekend,Night,Non-Peak Time,0,0,13,7,19,39,27,5,Delayed
OD0296,11/5/2024,Whitefield,Delivered,Online Payment,9:04:45 PM,9:20:45 PM,9:22:45 PM,9:53:45 PM,2,Veg Biryani,290,580,Weekday,Night,Peak time,0,0,16,2,31,49,42,20,No issuse
OD1170,11/18/2024,Whitefield,Delivered,COD,11:40:01 PM,12:22:01 AM,12:24:01 AM,12:37:01 AM,2,Pav Bhaji,150,300,Weekday,Night,Non-Peak Time,0,0,42,2,13,57,37,5,Delayed
OD1834,11/28/2024,Malleswaram,Delivered,COD,6:02:10 PM,6:13:10 PM,6:15:10 PM,6:32:10 PM,2,Chicken Curry,325,650,Weekday,Evening,Peak time,0,0,11,2,17,30,32,20,No issuse
OD0158,11/3/2024,Koramangala,Delivered,Online Payment,9:03:00 AM,9:16:00 AM,9:20:00 AM,9:32:00 AM,1,Masala Dosa,120,120,Weekend,Morning,Peak time,0,0,13,4,12,29,24,20,No issuse
OD1290,11/20/2024,Koramangala,Delivered,Online Payment,8:21:37 AM,9:06:37 AM,9:07:37 AM,9:20:37 AM,3,Aloo Paratha,110,330,Weekday,Morning,Peak time,0,0,45,1,13,59,22,20,Delayed
OD1964,11/30/2024,Koramangala,Delivered,Credit Card,3:46:17 PM,4:09:17 PM,4:11:17 PM,4:23:17 PM,3,Tandoori Chicken,360,1080,Weekend,Evening,Non-Peak Time,0,0,23,2,12,37,40,5,No issuse
OD0159,11/3/2024,Koramangala,Delivered,UPI,3:57:55 PM,4:08:55 PM,4:10:55 PM,4:22:55 PM,2,Chicken Curry,325,650,Weekend,Evening,Non-Peak Time,0,0,11,2,12,25,32,5,No issuse
OD0576,11/9/2024,Jayanagar,Delivered,UPI,8:47:24 AM,9:14:24 AM,9:16:24 AM,9:31:24 AM,3,Idli,65,195,Weekend,Morning,Peak time,0,0,27,2,15,44,29,20,No issuse
OD0426,11/7/2024,Marathahalli,Delivered,Credit Card,1:29:00 PM,2:00:00 PM,2:02:00 PM,2:15:00 PM,2,Pav Bhaji,150,300,Weekday,Noon,Non-Peak Time,0,0,31,2,13,46,32,5,Delayed
OD1291,11/20/2024,HSR Layout,Delivered,COD,8:12:37 PM,9:01:37 PM,9:03:37 PM,9:23:37 PM,1,Fish Curry,190,190,Weekday,Night,Peak time,0,0,49,2,20,71,37,20,Delayed
OD1442,11/22/2024,HSR Layout,Delivered,Online Payment,10:38:26 AM,11:02:26 AM,11:04:26 AM,11:19:26 AM,5,Puri Bhaji,150,750,Weekend,Morning,Non-Peak Time,0,0,24,2,15,41,37,5,No issuse
OD1899,11/29/2024,Indiranagar,Delivered,Online Payment,4:53:01 PM,5:06:01 PM,5:08:01 PM,5:18:01 PM,2,Pav Bhaji,150,300,Weekend,Evening,Non-Peak Time,0,0,13,2,10,25,37,5,No issuse
OD0297,11/5/2024,Malleswaram,Delivered,UPI,9:48:02 AM,10:02:02 AM,10:04:02 AM,10:25:02 AM,2,Chole Bhature,200,400,Weekday,Morning,Peak time,0,0,14,2,21,37,34,20,No issuse
OD0239,11/4/2024,Whitefield,Delivered,Credit Card,4:12:22 PM,4:27:22 PM,4:29:22 PM,4:49:22 PM,3,Pizza,450,1350,Weekday,Evening,Non-Peak Time,0,0,15,2,20,37,43,5,No issuse
OD0709,11/11/2024,Jayanagar,Delivered,UPI,12:24:04 PM,12:38:04 PM,12:40:04 PM,1:14:04 PM,1,Paneer Paratha,160,160,Weekday,Noon,Non-Peak Time,0,0,14,2,34,50,32,5,Delayed
OD0348,11/6/2024,Whitefield,Delivered,Online Payment,1:20:50 PM,2:04:50 PM,2:05:50 PM,2:22:50 PM,5,Samosa,20,100,Weekday,Noon,Non-Peak Time,0,0,44,1,17,62,27,5,Delayed
OD1508,11/23/2024,Whitefield,Delivered,UPI,12:56:40 PM,1:26:40 PM,1:28:40 PM,1:45:40 PM,2,Chicken Biryani,350,700,Weekend,Noon,Non-Peak Time,0,0,30,2,17,49,47,5,No issuse
OD1370,11/21/2024,HSR Layout,Delivered,Credit Card,1:23:23 PM,1:55:23 PM,1:57:23 PM,2:10:23 PM,3,Tandoori Chicken,360,1080,Weekday,Noon,Non-Peak Time,0,0,32,2,13,47,50,5,No issuse
OD1029,11/16/2024,Koramangala,Delivered,Credit Card,7:38:04 PM,7:52:04 PM,8:05:04 PM,8:19:04 PM,3,Tandoori Chicken,360,1080,Weekend,Night,Peak time,0,0,14,13,14,41,40,20,No issuse
OD0077,11/2/2024,BTM Layout,Delivered,Online Payment,10:46:57 AM,11:08:57 AM,11:10:57 AM,11:23:57 AM,1,Poha,75,75,Weekend,Morning,Non-Peak Time,0,0,22,2,13,37,32,5,No issuse
OD0972,11/15/2024,Whitefield,Delivered,Credit Card,12:02:53 PM,12:54:53 PM,12:56:53 PM,1:08:53 PM,1,Hakka Noodles,260,260,Weekend,Noon,Non-Peak Time,0,0,52,2,12,66,33,5,Delayed
OD1018,11/15/2024,HSR Layout,Cancelled,Not Required,,,,,0,Paneer Tikka,180,0,Weekend,Morning,Non-Peak Time,3,540,0,0,0,0,0,0,Cancelled
OD1765,11/27/2024,Koramangala,Delivered,Online Payment,3:45:00 PM,4:32:00 PM,4:34:00 PM,4:48:00 PM,4,Butter Naan,40,160,Weekday,Evening,Non-Peak Time,0,0,47,2,14,63,22,5,Delayed
OD1228,11/16/2024,Indiranagar,Delivered,UPI,8:37:40 PM,9:01:40 PM,9:19:40 PM,9:55:40 PM,3,Tandoori Chicken,360,1080,Weekend,Night,Peak time,0,0,24,18,36,78,45,20,Delayed
OD1574,11/24/2024,MG Road,Delivered,Online Payment,10:26:08 AM,11:08:08 AM,11:11:08 AM,11:22:08 AM,1,Masala Dosa,120,120,Weekend,Morning,Non-Peak Time,0,0,42,3,11,56,34,5,Delayed
OD0973,11/15/2024,Koramangala,Delivered,UPI,2:48:28 PM,3:02:28 PM,3:04:28 PM,3:19:28 PM,1,Masala Dosa,120,120,Weekend,Noon,Non-Peak Time,0,0,14,2,15,31,24,5,Delayed
OD1900,11/29/2024,HSR Layout,Delivered,COD,6:07:06 PM,6:24:06 PM,6:39:06 PM,7:19:06 PM,2,Veg Biryani,290,580,Weekend,Evening,Peak time,0,0,17,15,40,72,47,20,Delayed
OD1099,11/17/2024,HSR Layout,Delivered,UPI,9:22:55 AM,9:46:55 AM,9:48:55 AM,10:32:55 AM,3,Idli,65,195,Weekend,Morning,Peak time,0,0,24,2,44,70,37,20,Delayed
OD0643,11/10/2024,Marathahalli,Delivered,UPI,7:33:07 PM,8:18:07 PM,8:20:07 PM,8:39:07 PM,5,Samosa,20,100,Weekend,Night,Peak time,0,0,45,2,19,66,22,20,Delayed
OD0012,11/1/2024,Malleswaram,Delivered,Credit Card,2:47:21 PM,3:33:21 PM,3:35:21 PM,3:45:21 PM,2,Chicken Curry,325,650,Weekend,Noon,Non-Peak Time,0,0,46,2,10,58,32,5,Delayed
OD0298,11/5/2024,BTM Layout,Delivered,UPI,6:25:52 PM,6:47:52 PM,6:55:52 PM,7:14:52 PM,5,Samosa,20,100,Weekday,Evening,Peak time,0,0,22,8,19,49,27,20,Delayed
OD0427,11/7/2024,Whitefield,Delivered,Credit Card,8:19:16 PM,9:03:16 PM,9:20:16 PM,9:55:16 PM,3,Butter Chicken,315,945,Weekday,Night,Peak time,0,0,44,17,35,96,32,20,Delayed
OD0428,11/30/2024,MG Road,Delivered,UPI,5:41:56 PM,5:58:56 PM,6:00:56 PM,6:25:56 PM,3,Pizza,450,1350,Weekend,Evening,Non-Peak Time,0,0,17,2,25,44,48,5,No issuse
OD0429,11/7/2024,Koramangala,Delivered,Credit Card,6:28:00 PM,6:43:00 PM,6:45:00 PM,7:13:00 PM,1,Noodles,250,250,Weekday,Evening,Peak time,0,0,15,2,28,45,22,20,Delayed
OD0577,11/9/2024,Malleswaram,Delivered,Online Payment,8:21:59 AM,8:37:59 AM,8:39:59 AM,9:07:59 AM,1,Idli,65,65,Weekend,Morning,Peak time,0,0,16,2,28,46,27,20,No issuse
OD1292,11/20/2024,Whitefield,Delivered,UPI,6:59:13 PM,7:54:13 PM,7:56:13 PM,8:10:13 PM,2,Chicken Curry,325,650,Weekday,Evening,Peak time,0,0,55,2,14,71,37,20,Delayed
OD1443,11/22/2024,Marathahalli,Delivered,UPI,10:00:07 AM,10:42:07 AM,10:44:07 AM,11:08:07 AM,2,Puri Bhaji,150,300,Weekend,Morning,Non-Peak Time,0,0,42,2,24,68,27,5,Delayed
OD0299,11/5/2024,Jayanagar,Delivered,Online Payment,8:05:34 PM,8:17:34 PM,8:19:34 PM,8:33:34 PM,3,Chole Bhature,200,600,Weekday,Night,Peak time,0,0,12,2,14,28,36,20,No issuse
OD1171,11/18/2024,Indiranagar,Delivered,Credit Card,10:57:19 AM,11:09:19 AM,11:11:19 AM,11:21:19 AM,2,Paneer Paratha,160,320,Weekday,Morning,Non-Peak Time,0,0,12,2,10,24,35,5,No issuse
OD0078,11/2/2024,Malleswaram,Delivered,Online Payment,9:14:00 PM,9:40:00 PM,9:43:00 PM,9:53:00 PM,1,Hakka Noodles,260,260,Weekend,Night,Peak time,0,0,26,3,10,39,28,20,No issuse
OD1635,11/25/2024,HSR Layout,Delivered,UPI,5:57:08 PM,6:16:08 PM,6:18:08 PM,6:31:08 PM,2,Veg Biryani,290,580,Weekday,Evening,Non-Peak Time,0,0,19,2,13,34,47,5,No issuse
OD0079,11/2/2024,HSR Layout,Delivered,UPI,5:16:09 PM,5:28:09 PM,5:31:09 PM,5:54:09 PM,2,Fried Rice,250,500,Weekend,Evening,Non-Peak Time,0,0,12,3,23,38,42,5,No issuse
OD1100,11/17/2024,Jayanagar,Delivered,UPI,9:49:59 AM,10:00:59 AM,10:02:59 AM,10:57:59 AM,1,Poha,75,75,Weekend,Morning,Peak time,0,0,11,2,55,68,29,20,Delayed
OD0974,11/15/2024,Marathahalli,Delivered,Online Payment,4:10:48 PM,4:56:48 PM,4:58:48 PM,5:11:48 PM,2,Burger,210,420,Weekend,Evening,Non-Peak Time,0,0,46,2,13,61,28,5,Delayed
OD0578,11/9/2024,Whitefield,Delivered,Credit Card,3:54:59 PM,4:35:59 PM,4:38:59 PM,4:52:59 PM,2,Paneer Tikka,180,360,Weekend,Evening,Non-Peak Time,0,0,41,3,14,58,38,5,Delayed
OD0300,11/5/2024,BTM Layout,Delivered,UPI,11:25:47 PM,11:49:47 PM,11:51:47 PM,12:03:47 AM,1,Burger,210,210,Weekday,Night,Non-Peak Time,0,0,24,2,12,38,33,5,No issuse
OD0504,11/8/2024,Marathahalli,Delivered,COD,11:01:07 AM,11:29:07 AM,11:31:07 AM,11:46:07 AM,4,Masala Dosa,120,480,Weekend,Morning,Non-Peak Time,0,0,28,2,15,45,24,5,Delayed
OD1766,11/27/2024,Koramangala,Delivered,Credit Card,8:39:14 PM,8:53:14 PM,8:55:14 PM,9:15:14 PM,4,Butter Naan,40,160,Weekday,Night,Peak time,0,0,14,2,20,36,22,20,No issuse
OD2020,11/1/2024,Indiranagar,Delivered,Online Payment,8:39:49 PM,8:50:49 PM,8:59:49 PM,9:43:49 PM,1,Noodles,250,250,Weekend,Night,Peak time,0,0,11,9,44,64,27,20,Delayed
OD0160,11/3/2024,Whitefield,Delivered,UPI,12:31:18 PM,12:42:18 PM,12:44:18 PM,12:56:18 PM,1,Aloo Paratha,110,110,Weekend,Noon,Non-Peak Time,0,0,11,2,12,25,27,5,No issuse
OD1767,11/27/2024,MG Road,Delivered,UPI,11:39:11 PM,12:03:11 AM,12:05:11 AM,12:20:11 AM,1,Paneer Tikka,180,180,Weekday,Night,Non-Peak Time,0,0,24,2,15,41,43,5,No issuse
OD1708,11/26/2024,MG Road,Delivered,COD,1:14:53 PM,1:27:53 PM,1:29:53 PM,1:43:53 PM,3,Idli,65,195,Weekday,Noon,Non-Peak Time,0,0,13,2,14,29,37,5,No issuse
OD1768,11/27/2024,Whitefield,Delivered,UPI,1:24:00 PM,1:51:00 PM,1:53:00 PM,2:06:00 PM,1,Chicken Tikka,355,355,Weekday,Noon,Non-Peak Time,0,0,27,2,13,42,27,5,Delayed
OD1509,11/23/2024,Malleswaram,Delivered,Credit Card,9:45:34 AM,10:28:34 AM,10:39:34 AM,10:59:34 AM,3,Puri Bhaji,150,450,Weekend,Morning,Peak time,0,0,43,11,20,74,27,20,Delayed
OD1510,11/23/2024,Malleswaram,Delivered,Online Payment,11:41:56 PM,12:20:56 AM,12:22:56 AM,12:36:56 AM,1,Noodles,250,250,Weekend,Night,Non-Peak Time,0,0,39,2,14,55,22,5,Delayed
OD1709,11/26/2024,MG Road,Delivered,COD,5:59:50 PM,6:22:50 PM,6:24:50 PM,6:58:50 PM,2,Sushi,350,700,Weekday,Evening,Non-Peak Time,0,0,23,2,34,59,48,5,Delayed
OD0841,11/13/2024,Indiranagar,Delivered,Online Payment,9:43:25 AM,10:05:25 AM,10:07:25 AM,10:43:25 AM,1,Chole Bhature,200,200,Weekday,Morning,Peak time,0,0,22,2,36,60,39,20,Delayed
