OrderID,Order Date,Location,Order Status,Payment Method,Preparation Start time,Preparation End time,Delivery Start Time,Delivery End Time
OD0715,11/29/2024,Jayanagar,Delivered,Credit Card,5:14:32 PM,5:44:32 PM,5:46:32 PM,6:06:32 PM
OD1775,11/27/2024,HSR Layout,Delivered,UPI,6:12:59 PM,6:36:59 PM,6:51:59 PM,7:22:59 PM
OD0716,11/11/2024,Whitefield,Delivered,Credit Card,1:15:16 PM,1:51:16 PM,1:52:16 PM,2:02:16 PM
OD0650,11/10/2024,Jayanagar,Delivered,COD,1:35:29 PM,2:01:29 PM,2:03:29 PM,2:18:29 PM
OD0088,11/2/2024,Malleswaram,Delivered,Credit Card,8:12:58 PM,8:28:58 PM,8:30:58 PM,8:50:58 PM
OD0651,11/10/2024,Whitefield,Delivered,COD,8:31:24 AM,9:29:24 AM,9:31:24 AM,10:15:24 AM
OD0018,11/1/2024,Marathahalli,Delivered,Online Payment,5:41:23 PM,5:53:23 PM,5:55:23 PM,6:23:23 PM
OD1452,11/22/2024,MG Road,Delivered,UPI,2:15:48 PM,2:39:48 PM,2:41:48 PM,2:55:48 PM
OD1584,11/24/2024,HSR Layout,Delivered,UPI,9:50:46 AM,10:35:46 AM,10:47:46 AM,11:00:46 AM
OD1907,11/29/2024,Whitefield,Delivered,Credit Card,7:03:04 PM,7:48:04 PM,8:00:04 PM,8:58:04 PM
OD1641,11/25/2024,HSR Layout,Delivered,UPI,12:27:43 PM,12:58:43 PM,1:00:43 PM,1:13:43 PM
OD0916,11/14/2024,Indiranagar,Delivered,Online Payment,8:15:33 AM,8:55:33 AM,9:11:33 AM,9:23:33 AM
OD0917,11/14/2024,HSR Layout,Delivered,COD,8:21:24 AM,9:00:24 AM,9:17:24 AM,9:28:24 AM
OD0167,11/3/2024,HSR Layout,Delivered,COD,9:38:34 AM,10:24:34 AM,10:26:34 AM,11:07:34 AM
OD0357,11/6/2024,Whitefield,Delivered,Online Payment,8:53:25 AM,9:45:25 AM,9:47:25 AM,10:47:25 AM
OD0089,11/2/2024,Indiranagar,Delivered,Online Payment,2:46:49 PM,3:18:49 PM,3:20:49 PM,3:31:49 PM
OD0514,11/8/2024,Marathahalli,Delivered,UPI,8:39:47 PM,9:31:47 PM,9:33:47 PM,10:25:47 PM
OD0786,11/12/2024,Malleswaram,Delivered,COD,9:39:47 PM,10:31:47 PM,10:33:47 PM,11:25:47 PM
OD0249,11/4/2024,HSR Layout,Delivered,Credit Card,10:59:54 AM,11:11:54 AM,11:13:54 AM,11:37:54 AM
OD0307,11/5/2024,Brigade Road,Delivered,Online Payment,2:35:10 PM,2:57:10 PM,2:59:10 PM,3:12:10 PM
OD2023,11/1/2024,Koramangala,Delivered,COD,8:09:38 AM,8:22:38 AM,8:28:38 AM,8:42:38 AM
OD1972,11/30/2024,BTM Layout,Delivered,Online Payment,10:21:48 PM,10:39:48 PM,10:41:48 PM,11:01:48 PM
OD1039,11/16/2024,Whitefield,Delivered,UPI,4:47:51 PM,5:38:51 PM,5:40:51 PM,5:54:51 PM
OD1642,11/25/2024,BTM Layout,Delivered,Online Payment,1:55:17 PM,2:31:17 PM,2:33:17 PM,2:44:17 PM
OD0787,11/12/2024,Marathahalli,Delivered,COD,5:12:54 PM,5:49:54 PM,5:51:54 PM,6:05:54 PM
OD0918,11/14/2024,Jayanagar,Delivered,Credit Card,8:40:15 AM,8:52:15 AM,8:54:15 AM,9:36:15 AM
OD0919,11/14/2024,Whitefield,Delivered,Credit Card,11:31:31 PM,11:42:31 PM,11:44:31 PM,11:58:31 PM
OD1908,11/29/2024,Jayanagar,Delivered,Credit Card,2:24:40 PM,2:38:40 PM,2:40:40 PM,2:59:40 PM
OD0308,11/9/2024,MG Road,Delivered,Credit Card,8:59:11 PM,9:15:11 PM,9:32:11 PM,9:53:11 PM
OD0849,11/13/2024,Marathahalli,Delivered,COD,9:58:51 AM,10:42:51 AM,10:44:51 AM,11:06:51 AM
OD0652,11/10/2024,Koramangala,Delivered,UPI,4:01:57 PM,4:48:57 PM,4:50:57 PM,5:04:57 PM
OD0920,11/14/2024,BTM Layout,Delivered,UPI,12:48:20 PM,1:04:20 PM,1:06:20 PM,1:19:20 PM
OD1776,11/27/2024,HSR Layout,Delivered,COD,3:14:39 PM,3:35:39 PM,3:37:39 PM,3:52:39 PM
OD1040,11/16/2024,Koramangala,Delivered,Online Payment,4:23:12 PM,4:45:12 PM,4:48:12 PM,4:59:12 PM
OD1643,11/25/2024,MG Road,Delivered,COD,2:38:44 PM,2:56:44 PM,2:58:44 PM,3:12:44 PM
OD1041,11/16/2024,MG Road,Delivered,Online Payment,2:53:28 PM,3:17:28 PM,3:19:28 PM,3:33:28 PM
OD1106,11/17/2024,Whitefield,Delivered,Online Payment,7:00:56 PM,7:10:56 PM,7:12:56 PM,8:10:56 PM
OD0850,11/13/2024,Koramangala,Delivered,COD,10:46:29 PM,11:00:29 PM,11:02:29 PM,11:15:29 PM
OD1303,11/20/2024,HSR Layout,Delivered,UPI,3:12:52 PM,3:26:52 PM,3:28:52 PM,3:46:52 PM
OD1378,11/3/2024,Indiranagar,Delivered,Online Payment,7:50:08 PM,8:03:08 PM,8:10:08 PM,8:49:08 PM
OD0653,11/10/2024,MG Road,Delivered,Credit Card,10:09:35 AM,10:20:35 AM,10:22:35 AM,10:42:35 AM
OD1517,11/23/2024,BTM Layout,Delivered,UPI,12:27:56 PM,12:53:56 PM,12:55:56 PM,1:09:56 PM
OD0588,11/9/2024,Jayanagar,Delivered,Credit Card,2:01:30 PM,2:13:30 PM,2:15:30 PM,2:27:30 PM
OD0358,11/6/2024,BTM Layout,Delivered,Credit Card,9:39:31 PM,10:06:31 PM,10:08:31 PM,10:46:31 PM
OD0589,11/9/2024,Marathahalli,Delivered,COD,7:36:49 PM,8:16:49 PM,8:18:49 PM,8:46:49 PM
OD1494,11/16/2024,Brigade Road,Cancelled,Not Required,NA,NA,NA,NA
OD0921,11/14/2024,Whitefield,Delivered,COD,4:18:51 PM,4:45:51 PM,4:47:51 PM,5:02:51 PM
OD2024,11/1/2024,BTM Layout,Delivered,COD,1:38:36 PM,2:03:36 PM,2:05:36 PM,2:17:36 PM
OD1644,11/25/2024,Marathahalli,Delivered,COD,5:41:11 PM,6:21:11 PM,6:24:11 PM,6:45:11 PM
OD0359,11/6/2024,BTM Layout,Delivered,COD,8:01:41 PM,8:25:41 PM,8:27:41 PM,8:56:41 PM
OD1453,11/22/2024,Koramangala,Delivered,Credit Card,12:55:45 PM,1:41:45 PM,1:44:45 PM,1:56:45 PM
OD0250,11/4/2024,BTM Layout,Delivered,COD,10:15:02 AM,10:38:02 AM,10:40:02 AM,10:54:02 AM
OD2025,11/1/2024,Marathahalli,Delivered,COD,10:59:04 AM,11:57:04 AM,11:59:04 AM,12:17:04 PM
OD1585,11/24/2024,MG Road,Delivered,Online Payment,8:41:43 AM,9:03:43 AM,9:05:43 AM,9:20:43 AM
OD1973,11/30/2024,BTM Layout,Delivered,COD,8:18:55 AM,8:44:55 AM,8:46:55 AM,9:27:55 AM
OD0717,11/11/2024,Indiranagar,Delivered,Online Payment,11:58:27 AM,12:22:27 PM,12:23:27 PM,12:38:27 PM
OD1974,11/30/2024,HSR Layout,Delivered,UPI,11:22:27 AM,11:33:27 AM,11:35:27 AM,11:48:27 AM
OD0168,11/3/2024,BTM Layout,Delivered,COD,2:06:24 PM,2:30:24 PM,2:32:24 PM,2:45:24 PM
OD1975,11/30/2024,HSR Layout,Delivered,Credit Card,10:50:54 AM,11:27:54 AM,11:29:54 AM,11:42:54 AM
OD0851,11/13/2024,Malleswaram,Delivered,COD,10:15:17 AM,10:33:17 AM,10:35:17 AM,10:46:17 AM
OD0982,11/15/2024,HSR Layout,Delivered,Online Payment,10:01:11 AM,10:13:11 AM,10:15:11 AM,10:41:11 AM
OD0090,11/2/2024,Indiranagar,Delivered,UPI,1:01:11 PM,1:13:11 PM,1:15:11 PM,1:41:11 PM
OD1304,11/23/2024,Marathahalli,Delivered,Online Payment,12:56:35 PM,1:14:35 PM,1:16:35 PM,1:30:35 PM
OD1454,11/22/2024,Indiranagar,Delivered,Credit Card,12:45:33 PM,1:05:33 PM,1:07:33 PM,1:18:33 PM
OD0922,11/14/2024,Indiranagar,Delivered,Credit Card,5:19:17 PM,6:06:17 PM,6:09:17 PM,6:19:17 PM
OD1976,11/30/2024,Marathahalli,Delivered,Online Payment,10:31:48 AM,10:52:48 AM,10:54:48 AM,11:05:48 AM
OD0852,11/13/2024,Marathahalli,Delivered,Online Payment,8:31:54 PM,9:03:54 PM,9:05:54 PM,9:23:54 PM
OD1977,11/30/2024,MG Road,Delivered,COD,11:15:42 PM,11:45:42 PM,11:47:42 PM,11:58:42 PM
OD0169,11/3/2024,BTM Layout,Delivered,Online Payment,8:59:14 PM,9:21:14 PM,9:23:14 PM,9:53:14 PM
OD1586,11/24/2024,Marathahalli,Delivered,UPI,7:27:33 PM,7:43:33 PM,7:45:33 PM,8:12:33 PM
OD0853,11/13/2024,Marathahalli,Delivered,COD,9:27:34 PM,9:41:34 PM,9:57:34 PM,10:47:34 PM
OD1379,11/21/2024,MG Road,Delivered,UPI,8:30:28 PM,9:05:28 PM,9:07:28 PM,9:38:28 PM
OD1305,11/20/2024,Brigade Road,Delivered,COD,8:12:24 AM,8:27:24 AM,8:29:24 AM,8:45:24 AM
OD0923,11/14/2024,Koramangala,Delivered,Online Payment,5:58:53 PM,6:17:53 PM,6:19:53 PM,6:31:53 PM
OD0983,11/15/2024,MG Road,Delivered,Online Payment,10:13:03 PM,10:45:03 PM,10:48:03 PM,11:00:03 PM
OD1306,11/20/2024,Marathahalli,Delivered,UPI,10:37:56 PM,11:01:56 PM,11:03:56 PM,11:19:56 PM
OD1587,11/24/2024,Jayanagar,Delivered,Online Payment,12:08:09 PM,12:44:09 PM,12:46:09 PM,1:00:09 PM
OD0360,11/6/2024,Jayanagar,Delivered,UPI,7:10:10 PM,8:01:10 PM,8:12:10 PM,8:58:10 PM
OD0309,11/5/2024,Marathahalli,Delivered,Credit Card,12:17:12 PM,12:38:12 PM,12:40:12 PM,1:08:12 PM
OD0091,11/2/2024,Jayanagar,Delivered,Credit Card,11:19:13 AM,11:46:13 AM,11:48:13 AM,12:00:13 PM
OD0019,11/1/2024,Whitefield,Delivered,UPI,9:26:53 AM,10:16:53 AM,10:17:53 AM,11:17:53 AM
OD1978,11/30/2024,Indiranagar,Delivered,COD,11:29:15 AM,11:50:15 AM,11:52:15 AM,12:07:15 PM
OD1909,11/29/2024,Indiranagar,Delivered,Online Payment,5:08:26 PM,5:34:26 PM,5:36:26 PM,5:50:26 PM
OD2026,11/1/2024,Koramangala,Delivered,UPI,10:17:03 PM,10:41:03 PM,10:42:03 PM,10:54:03 PM
OD0924,11/14/2024,Koramangala,Delivered,Online Payment,5:07:32 PM,5:21:32 PM,5:23:32 PM,5:35:32 PM
OD1182,11/18/2024,Koramangala,Delivered,Credit Card,6:39:19 PM,6:57:19 PM,6:59:19 PM,7:16:19 PM
OD0435,11/7/2024,Brigade Road,Delivered,Online Payment,9:04:52 AM,9:52:52 AM,9:56:52 AM,10:12:52 AM
OD0361,11/6/2024,Malleswaram,Delivered,UPI,4:48:41 PM,4:58:41 PM,5:01:41 PM,5:17:41 PM
OD0020,11/1/2024,Koramangala,Delivered,Online Payment,7:44:01 PM,8:01:01 PM,8:15:01 PM,8:38:01 PM
OD0362,11/6/2024,Malleswaram,Delivered,Online Payment,11:19:46 PM,11:31:46 PM,11:34:46 PM,11:45:46 PM
OD1518,11/23/2024,Brigade Road,Delivered,COD,8:15:48 AM,8:44:48 AM,8:46:48 AM,8:58:48 AM
OD1042,11/16/2024,BTM Layout,Delivered,Online Payment,7:29:49 PM,7:59:49 PM,8:01:49 PM,8:38:49 PM
OD1240,11/19/2024,Jayanagar,Delivered,UPI,6:46:26 PM,6:58:26 PM,7:09:26 PM,7:43:26 PM
OD0436,11/7/2024,Marathahalli,Delivered,UPI,8:19:10 AM,8:31:10 AM,8:33:10 AM,9:03:10 AM
OD0437,11/10/2024,Koramangala,Delivered,Online Payment,8:49:21 AM,9:05:21 AM,9:07:21 AM,9:27:21 AM
OD1717,11/26/2024,Indiranagar,Delivered,UPI,7:22:30 PM,7:59:30 PM,8:01:30 PM,8:15:30 PM
OD1588,11/24/2024,Koramangala,Delivered,Online Payment,6:18:56 PM,6:36:56 PM,6:38:56 PM,6:50:56 PM
OD1183,11/18/2024,Marathahalli,Delivered,Credit Card,6:39:29 PM,7:31:29 PM,7:33:29 PM,8:24:29 PM
OD0788,11/12/2024,Whitefield,Delivered,COD,7:49:49 PM,8:28:49 PM,8:30:49 PM,9:14:49 PM
OD0021,11/1/2024,Koramangala,Delivered,Online Payment,9:03:24 AM,9:14:24 AM,9:16:24 AM,9:29:24 AM
OD1979,11/30/2024,Jayanagar,Delivered,UPI,4:00:54 PM,4:24:54 PM,4:26:54 PM,4:37:54 PM
OD0515,11/8/2024,MG Road,Delivered,Credit Card,10:54:00 PM,11:06:00 PM,11:08:00 PM,11:21:00 PM
OD0438,11/7/2024,MG Road,Delivered,Credit Card,10:17:01 PM,10:36:01 PM,10:38:01 PM,10:57:01 PM
OD0654,11/10/2024,Whitefield,Delivered,COD,12:38:09 PM,1:03:09 PM,1:05:09 PM,1:25:09 PM
OD0655,11/10/2024,Whitefield,Delivered,COD,4:34:33 PM,4:49:33 PM,4:51:33 PM,5:11:33 PM
OD1645,11/25/2024,Whitefield,Delivered,Credit Card,11:00:36 AM,11:57:36 AM,11:59:36 AM,12:12:36 PM
OD1043,11/16/2024,Koramangala,Delivered,Credit Card,9:21:56 AM,9:45:56 AM,9:47:56 AM,10:10:56 AM
OD1495,11/24/2024,Marathahalli,Cancelled,Not Required,NA,NA,NA,NA
OD1044,11/16/2024,Jayanagar,Delivered,UPI,9:23:14 AM,10:14:14 AM,10:16:14 AM,10:50:14 AM
OD0251,11/4/2024,Indiranagar,Delivered,Credit Card,8:53:02 AM,9:19:02 AM,9:21:02 AM,9:47:02 AM
OD1380,11/21/2024,HSR Layout,Delivered,Online Payment,9:37:22 AM,10:14:22 AM,10:29:22 AM,10:41:22 AM
OD1777,11/27/2024,Koramangala,Delivered,UPI,8:28:56 PM,8:40:56 PM,8:55:56 PM,9:07:56 PM
OD1381,11/21/2024,Jayanagar,Delivered,UPI,8:27:35 PM,9:14:35 PM,9:16:35 PM,9:31:35 PM
OD0170,11/3/2024,Koramangala,Delivered,Credit Card,9:16:58 AM,9:37:58 AM,9:39:58 AM,9:51:58 AM
OD0516,11/8/2024,MG Road,Delivered,Credit Card,2:16:48 PM,2:54:48 PM,2:56:48 PM,3:07:48 PM
OD0854,11/16/2024,Malleswaram,Delivered,Credit Card,9:43:18 AM,10:31:18 AM,10:33:18 AM,10:46:18 AM
OD0925,11/14/2024,Koramangala,Delivered,Credit Card,11:44:48 AM,11:56:48 AM,11:58:48 AM,12:12:48 PM
OD1307,11/20/2024,Jayanagar,Delivered,Credit Card,7:26:41 PM,7:58:41 PM,8:00:41 PM,8:15:41 PM
OD1519,11/23/2024,HSR Layout,Delivered,UPI,8:01:57 AM,8:13:57 AM,8:15:57 AM,8:54:57 AM
OD1382,11/21/2024,BTM Layout,Delivered,COD,7:35:25 PM,8:00:25 PM,8:02:25 PM,8:39:25 PM
OD0517,11/8/2024,BTM Layout,Delivered,COD,3:27:20 PM,3:38:20 PM,3:40:20 PM,3:58:20 PM
OD1045,11/16/2024,Marathahalli,Delivered,Credit Card,2:00:03 PM,2:40:03 PM,2:42:03 PM,2:53:03 PM
OD1520,11/23/2024,Indiranagar,Delivered,UPI,5:04:10 PM,5:21:10 PM,5:23:10 PM,5:37:10 PM
OD1778,11/27/2024,Jayanagar,Delivered,UPI,2:16:18 PM,2:29:18 PM,2:30:18 PM,2:46:18 PM
OD1308,11/20/2024,Koramangala,Delivered,UPI,8:48:57 PM,8:58:57 PM,9:09:57 PM,9:43:57 PM
OD1383,11/21/2024,BTM Layout,Delivered,UPI,5:02:44 PM,5:17:44 PM,5:19:44 PM,5:32:44 PM
OD1910,11/29/2024,MG Road,Delivered,Online Payment,2:39:17 PM,3:01:17 PM,3:03:17 PM,3:19:17 PM
OD1046,11/16/2024,Marathahalli,Delivered,Online Payment,10:06:18 AM,10:53:18 AM,10:55:18 AM,11:22:18 AM
OD0590,11/9/2024,Jayanagar,Delivered,COD,9:23:36 PM,9:48:36 PM,9:50:36 PM,10:40:36 PM
OD0310,11/5/2024,MG Road,Delivered,UPI,2:24:44 PM,2:36:44 PM,2:38:44 PM,3:00:44 PM
OD1980,11/30/2024,Indiranagar,Delivered,Credit Card,9:45:58 AM,10:06:58 AM,10:08:58 AM,10:23:58 AM
OD0656,11/10/2024,Koramangala,Delivered,UPI,8:43:37 PM,9:27:37 PM,9:29:37 PM,9:43:37 PM
OD0092,11/2/2024,Koramangala,Delivered,Online Payment,2:05:53 PM,2:51:53 PM,2:53:53 PM,3:03:53 PM
OD1589,11/24/2024,Koramangala,Delivered,Credit Card,12:23:38 PM,12:42:38 PM,12:46:38 PM,1:00:38 PM
OD1184,11/18/2024,MG Road,Delivered,Credit Card,11:18:57 AM,11:33:57 AM,11:35:57 AM,11:52:57 AM
OD1911,11/29/2024,Marathahalli,Delivered,Online Payment,3:00:55 PM,3:36:55 PM,3:38:55 PM,4:07:55 PM
OD1496,11/22/2024,BTM Layout,Cancelled,Not Required,NA,NA,NA,NA
OD0855,11/13/2024,Malleswaram,Delivered,Credit Card,9:20:16 AM,10:40:16 AM,10:42:16 AM,10:58:16 AM
OD0311,11/5/2024,Jayanagar,Delivered,Credit Card,7:48:36 PM,8:09:36 PM,8:11:36 PM,9:05:36 PM
OD0022,11/1/2024,HSR Layout,Delivered,UPI,6:15:23 PM,6:33:23 PM,6:35:23 PM,6:50:23 PM
OD1455,11/22/2024,Marathahalli,Delivered,Online Payment,8:19:55 PM,9:08:55 PM,9:14:55 PM,9:42:55 PM
OD1718,11/26/2024,BTM Layout,Delivered,Credit Card,7:25:19 PM,7:47:19 PM,7:49:19 PM,8:02:19 PM
OD2027,11/1/2024,Marathahalli,Delivered,UPI,12:57:53 PM,1:12:53 PM,1:14:53 PM,1:40:53 PM
OD1047,11/16/2024,Jayanagar,Delivered,COD,5:00:05 PM,5:15:05 PM,5:18:05 PM,5:29:05 PM
OD1842,11/28/2024,Malleswaram,Delivered,COD,11:18:11 AM,11:41:11 AM,11:43:11 AM,11:58:11 AM
OD0171,11/3/2024,Koramangala,Delivered,Online Payment,7:25:55 PM,7:42:55 PM,7:44:55 PM,7:55:55 PM
OD0093,11/2/2024,Koramangala,Delivered,UPI,1:09:21 PM,1:33:21 PM,1:37:21 PM,1:51:21 PM
OD0926,11/14/2024,Jayanagar,Delivered,COD,11:26:43 PM,12:25:43 AM,12:27:43 AM,12:40:43 AM
OD0984,11/15/2024,HSR Layout,Delivered,Credit Card,6:06:42 PM,6:20:42 PM,6:27:42 PM,6:46:42 PM
OD1185,11/17/2024,Jayanagar,Delivered,UPI,8:13:45 AM,9:26:45 AM,9:28:45 AM,9:41:45 AM
OD1719,11/26/2024,HSR Layout,Delivered,Online Payment,6:33:00 PM,6:47:00 PM,6:49:00 PM,7:22:00 PM
OD1456,11/22/2024,HSR Layout,Delivered,UPI,1:27:10 PM,1:40:10 PM,1:42:10 PM,2:02:10 PM
OD0363,11/6/2024,Whitefield,Delivered,UPI,8:05:33 PM,8:17:33 PM,8:19:33 PM,8:55:33 PM
OD0312,11/5/2024,Koramangala,Delivered,Online Payment,10:58:30 AM,11:48:30 AM,11:54:30 AM,12:07:30 PM
OD1309,11/20/2024,BTM Layout,Delivered,UPI,4:25:41 PM,4:36:41 PM,4:38:41 PM,4:50:41 PM
OD1720,11/26/2024,Whitefield,Delivered,Online Payment,9:06:58 AM,9:27:58 AM,9:30:58 AM,9:43:58 AM
OD1521,11/23/2024,Malleswaram,Delivered,UPI,9:29:44 AM,10:00:44 AM,10:07:44 AM,10:21:44 AM
OD0094,11/2/2024,BTM Layout,Delivered,UPI,4:39:35 PM,4:58:35 PM,5:00:35 PM,5:14:35 PM
OD0023,11/1/2024,Malleswaram,Delivered,Online Payment,9:44:59 PM,10:08:59 PM,10:10:59 PM,10:40:59 PM
OD0927,11/14/2024,Koramangala,Delivered,Credit Card,10:45:06 PM,11:00:06 PM,11:04:06 PM,11:15:06 PM
OD0518,11/8/2024,Koramangala,Delivered,UPI,5:12:44 PM,5:29:44 PM,5:31:44 PM,5:52:44 PM
OD0172,11/3/2024,Malleswaram,Delivered,UPI,3:24:59 PM,4:11:59 PM,4:17:59 PM,4:30:59 PM
OD0095,11/2/2024,BTM Layout,Delivered,Credit Card,8:50:18 AM,9:28:18 AM,9:45:18 AM,9:55:18 AM
OD1843,11/28/2024,Jayanagar,Delivered,COD,5:29:03 PM,5:44:03 PM,5:48:03 PM,6:07:03 PM
OD1457,11/22/2024,Brigade Road,Delivered,UPI,11:49:06 AM,12:12:06 PM,12:19:06 PM,12:30:06 PM
OD1912,11/29/2024,MG Road,Delivered,Online Payment,9:50:49 PM,10:37:49 PM,10:39:49 PM,11:07:49 PM
OD2028,11/1/2024,Koramangala,Delivered,Credit Card,8:37:43 PM,9:38:43 PM,9:40:43 PM,9:54:43 PM
OD0657,11/10/2024,Indiranagar,Delivered,Online Payment,5:28:48 PM,5:51:48 PM,5:53:48 PM,6:08:48 PM
OD0591,11/9/2024,Marathahalli,Delivered,COD,2:49:26 PM,3:03:26 PM,3:05:26 PM,3:22:26 PM
OD0364,11/6/2024,Indiranagar,Delivered,UPI,5:54:16 PM,6:11:16 PM,6:13:16 PM,6:25:16 PM
OD0718,11/11/2024,Jayanagar,Delivered,UPI,4:44:17 PM,5:00:17 PM,5:02:17 PM,5:16:17 PM
OD1522,11/23/2024,Jayanagar,Delivered,Credit Card,11:37:31 PM,11:56:31 PM,11:58:31 PM,12:17:31 AM
OD1590,11/24/2024,MG Road,Delivered,UPI,9:07:00 AM,10:24:00 AM,10:26:00 AM,10:47:00 AM
OD1558,11/23/2024,MG Road,Cancelled,Not Required,NA,NA,NA,NA
OD1721,11/26/2024,BTM Layout,Delivered,COD,12:37:31 PM,12:52:31 PM,12:53:31 PM,1:07:31 PM
OD1048,11/16/2024,Marathahalli,Delivered,UPI,4:43:00 PM,4:56:00 PM,4:58:00 PM,5:21:00 PM
OD2029,11/1/2024,Malleswaram,Delivered,Credit Card,9:33:12 PM,10:21:12 PM,10:23:12 PM,10:36:12 PM
OD0658,11/10/2024,Indiranagar,Delivered,COD,11:30:13 PM,11:52:13 PM,11:53:13 PM,12:08:13 AM
OD1722,11/26/2024,Indiranagar,Delivered,COD,7:47:11 PM,8:07:11 PM,8:09:11 PM,8:49:11 PM
OD1384,11/21/2024,Malleswaram,Delivered,Credit Card,8:58:58 PM,9:22:58 PM,9:29:58 PM,9:43:58 PM
OD1646,11/25/2024,Jayanagar,Delivered,UPI,1:39:33 PM,2:36:33 PM,2:38:33 PM,2:52:33 PM
OD2030,11/1/2024,Whitefield,Delivered,Credit Card,8:28:29 AM,9:15:29 AM,9:23:29 AM,10:04:29 AM
OD0024,11/1/2024,Indiranagar,Delivered,COD,1:46:57 PM,2:01:57 PM,2:03:57 PM,2:16:57 PM
OD1186,11/18/2024,Marathahalli,Delivered,Credit Card,1:22:22 PM,2:05:22 PM,2:07:22 PM,2:31:22 PM
OD1310,11/20/2024,Koramangala,Delivered,COD,12:48:15 PM,1:11:15 PM,1:13:15 PM,1:24:15 PM
OD1723,11/26/2024,Whitefield,Delivered,Credit Card,8:44:53 PM,9:06:53 PM,9:13:53 PM,9:46:53 PM
OD0789,11/12/2024,Indiranagar,Delivered,COD,5:55:18 PM,6:54:18 PM,6:56:18 PM,7:09:18 PM
OD1591,11/24/2024,Indiranagar,Delivered,COD,6:43:03 PM,6:55:03 PM,6:57:03 PM,7:22:03 PM
OD0365,11/30/2024,MG Road,Delivered,Online Payment,1:15:35 PM,1:38:35 PM,1:40:35 PM,1:54:35 PM
OD1385,11/21/2024,Indiranagar,Delivered,Credit Card,9:31:15 PM,9:42:15 PM,9:44:15 PM,10:27:15 PM
OD0719,11/11/2024,Koramangala,Delivered,Online Payment,9:51:28 AM,10:33:28 AM,10:46:28 AM,10:58:28 AM
OD0252,11/4/2024,Whitefield,Delivered,UPI,11:35:24 AM,12:18:24 PM,12:20:24 PM,12:34:24 PM
OD1458,11/22/2024,HSR Layout,Delivered,UPI,8:26:14 PM,9:20:14 PM,9:23:14 PM,9:37:14 PM
OD0366,11/16/2024,HSR Layout,Delivered,Online Payment,10:54:17 AM,11:13:17 AM,11:15:17 AM,11:34:17 AM
OD1523,11/23/2024,Indiranagar,Delivered,COD,5:38:00 PM,5:55:00 PM,5:57:00 PM,6:08:00 PM
OD1913,11/29/2024,Indiranagar,Delivered,UPI,8:10:50 AM,8:47:50 AM,8:49:50 AM,9:15:50 AM
OD1386,11/21/2024,HSR Layout,Delivered,Credit Card,8:38:19 AM,9:14:19 AM,9:16:19 AM,9:29:19 AM
OD0985,11/15/2024,HSR Layout,Delivered,Credit Card,12:13:39 PM,12:29:39 PM,12:31:39 PM,12:43:39 PM
OD1779,11/27/2024,Koramangala,Delivered,UPI,10:18:24 PM,10:32:24 PM,10:34:24 PM,10:48:24 PM
OD0025,11/1/2024,Indiranagar,Delivered,COD,10:30:39 PM,11:21:39 PM,11:24:39 PM,11:35:39 PM
OD2031,11/1/2024,BTM Layout,Delivered,COD,11:34:29 AM,11:51:29 AM,11:53:29 AM,12:04:29 PM
OD1311,11/20/2024,Indiranagar,Delivered,UPI,7:09:39 PM,7:21:39 PM,7:28:39 PM,7:42:39 PM
OD0367,11/6/2024,Whitefield,Delivered,Online Payment,2:56:50 PM,3:52:50 PM,3:54:50 PM,4:11:50 PM
OD1459,11/22/2024,Indiranagar,Delivered,COD,12:24:11 PM,12:39:11 PM,12:41:11 PM,1:00:11 PM
OD1241,11/19/2024,Marathahalli,Delivered,COD,3:29:57 PM,3:56:57 PM,3:58:57 PM,4:15:57 PM
OD1914,11/29/2024,Indiranagar,Delivered,Credit Card,4:44:49 PM,5:09:49 PM,5:11:49 PM,5:24:49 PM
OD0439,11/24/2024,HSR Layout,Delivered,UPI,7:43:35 PM,8:37:35 PM,8:39:35 PM,9:23:35 PM
OD0720,11/11/2024,HSR Layout,Delivered,COD,9:05:10 PM,9:50:10 PM,9:58:10 PM,10:10:10 PM
OD1592,11/24/2024,MG Road,Delivered,UPI,8:14:29 AM,9:26:29 AM,9:28:29 AM,9:51:29 AM
OD0986,11/15/2024,Koramangala,Delivered,UPI,8:02:29 PM,9:05:29 PM,9:07:29 PM,9:41:29 PM
OD0368,11/6/2024,Koramangala,Delivered,Online Payment,1:06:13 PM,1:18:13 PM,1:21:13 PM,1:33:13 PM
OD1460,11/22/2024,Marathahalli,Delivered,COD,12:30:22 PM,12:53:22 PM,12:55:22 PM,1:15:22 PM
OD0440,11/7/2024,Koramangala,Delivered,COD,9:18:08 PM,9:42:08 PM,9:46:08 PM,10:01:08 PM
OD0173,11/3/2024,Jayanagar,Delivered,COD,6:47:42 PM,7:04:42 PM,7:06:42 PM,7:56:42 PM
OD0790,11/12/2024,Indiranagar,Delivered,COD,7:48:04 PM,8:00:04 PM,8:02:04 PM,8:25:04 PM
OD1915,11/29/2024,Malleswaram,Delivered,UPI,7:29:19 PM,8:22:19 PM,8:24:19 PM,8:41:19 PM
OD1387,11/21/2024,BTM Layout,Delivered,COD,10:23:44 PM,10:59:44 PM,11:00:44 PM,11:15:44 PM
OD0659,11/10/2024,Jayanagar,Delivered,Credit Card,10:49:38 PM,11:30:38 PM,11:32:38 PM,11:42:38 PM
